school_name,meal_date,score,summary,dish_count,dishes
新北市林口區林口國中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜齊全，搭配豐富。亮點為多道蔬菜清淡烹調，保留纖維與礦物質，例如油麥菜、南瓜豆腐蛋、紅片花椰等；主菜中豆瓣鮮魚與年糕凍腐提供優質蛋白質與纖維。隱憂為主食選用白飯，缺乏蛋白質與纖維；部分副菜如鐵板素雞加工度較高，蜜汁地瓜添加糖分偏高；部分菜餚如壽喜燒油脂偏高。整體屬均衡但可再提升的一餐，建議增加全穀主食與減少高加工食品。,16,"[""白飯"", ""壽喜燒"", ""年糕凍腐(素)"", ""南瓜豆腐蛋"", ""紅片花椰"", ""薑絲海芽湯(素)"", ""蜜汁地瓜(素)"", ""鐵板素雞(素)"", ""薑絲海芽湯"", ""豆瓣鮮魚(非基改)"", ""鄉村粉絲"", ""玉米蛋花湯(非基改)"", ""蘿蔔油腐(非基改)"", ""油麥菜"", ""油麥菜(履歷)"", ""油麥菜(素)""]"
新北市林口區林口國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配較為均衡。亮點為多道蔬菜清燙或清煮，保留纖維與礦物質，且有多種水果提供天然維生素與礦物質。然而，隱憂為部分主菜如豉汁燒豬與壽喜燒的油脂和鈉偏高，建議減少重油糖的使用。整體屬較為均衡的一餐，但仍需注意油脂和鈉的控制。,13,"[""豉汁燒豬"", ""白飯"", ""紫米飯"", ""木耳結頭"", ""番茄蛋豆腐"", ""肉骨茶湯"", ""茂谷柑"", ""壽喜燒"", ""南瓜豆腐蛋"", ""紅片花椰"", ""薑絲海芽湯"", ""百香果"", ""有機小芥菜""]"
新北市林口區林口高中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜齊全，但主食選用白飯，缺乏纖維與蛋白質。亮點為紅片花椰與油麥菜提供新鮮蔬菜，薑絲海芽湯補充海藻類礦物質。隱憂為主菜與菲力雞排油脂偏高，肉質一般，加工肉的營養價值不佳，建議增加全穀主食與選用優質蛋白質來源。整體屬一般均衡的一餐。,6,"[""白飯"", ""壽喜燒"", ""紅片花椰"", ""薑絲海芽湯"", ""油麥菜"", ""菲力雞排""]"
新北市林口區瑞平國小,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果齊全，搭配相對均衡。亮點為清燙有機蔬菜保留纖維與礦物質，鳳梨魚片提供新鮮蛋白質，香菇竹筍湯清淡保留營養。隱憂為主食選用白飯，缺乏纖維與蛋白質，客家小炒略失營養，乳品脂肪含量稍高。整體屬一般均衡的一餐，建議增加全穀主食與控制脂肪攝取。,6,"[""白飯"", ""鳳梨魚片"", ""客家小炒"", ""香菇竹筍湯"", ""有機蔬菜"", ""乳品""]"
新北市林口區私立康橋國際高中,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果齊全，但主食選用白飯，缺乏纖維與蛋白質。亮點為四季豆炒肉絲提供豬肉蛋白，麻婆茄子豆腐營養豐富，清燙小芥菜保留纖維與礦物質，冬瓜排骨湯營養豐富且低熱量，橘子富含維生素C。隱憂為蒲燒鯛魚燒烤方式使營養流失，油脂增加，部分菜餚可能高油，建議減少油脂使用。整體屬均衡偏健康的一餐。,7,"[""白飯"", ""有機小芥菜"", ""橘子"", ""四季豆炒肉絲"", ""蒲燒鯛魚"", ""麻婆茄子豆腐"", ""冬瓜排骨湯""]"
新北市林口區私立醒吾高中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜均衡搭配。亮點為主食紫米飯保留纖維，木耳結頭與有機小芥菜提供豐富纖維與礦物質，番茄蛋豆腐蛋白質豐富，肉骨茶湯營養豐富且低鈉。隱憂為豉汁燒豬以重油糖燒，鈉糖油偏高，建議減少油糖分量。整體屬均衡偏健康的一餐。,6,"[""豉汁燒豬"", ""紫米飯"", ""木耳結頭"", ""番茄蛋豆腐"", ""肉骨茶湯"", ""有機小芥菜""]"
新北市林口區興福國小,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果齊全，搭配均衡。亮點為五穀白米飯提供纖維與營養，履歷青江白菜清燙保留礦物質，小番茄新鮮營養豐富。隱憂為三杯雞與四神湯脂肪偏高，薯香肉絲肉質一般，建議減少油脂攝入與選用優質肉品。整體屬均衡偏健康的一餐。,6,"[""三杯雞(含堅果及魚類)"", ""五穀白米飯"", ""薯香肉絲"", ""四神湯(含堅果類)"", ""履歷青江白菜"", ""小番茄""]"
新北市林口區頭湖國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，但主食白飯營養成分較單一，缺乏蛋白質與纖維。亮點為南瓜豆腐蛋的營養豐富、紅片花椰的新鮮蔬菜、有機小芥菜的清燙保留纖維與礦物質、薑絲海芽湯的清煮保留礦物質與纖維，以及桶柑的新鮮水果纖維與維生素。隱憂為主菜壽喜燒的油脂偏高，建議減少燒烤頻率。整體屬較為均衡的一餐，但仍需注意主食的營養多樣性。,7,"[""白飯"", ""壽喜燒"", ""南瓜豆腐蛋"", ""紅片花椰"", ""薑絲海芽湯"", ""有機小芥菜"", ""桶柑""]"
新北市林口區麗園國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品與水果齊全，搭配相當均衡。亮點為多樣的蔬菜選擇，如有機小芥菜、木耳結頭、紅片花椰等，保留了豐富的纖維與礦物質；肉骨茶湯與薑絲海芽湯等湯品清淡健康。隱憂為部分主菜如豉汁燒豬與壽喜燒的油脂與鈉偏高，建議減少這類菜餚的攝入量。整體屬於營養豐富且清淡的一餐，值得肯定。,18,"[""素沙茶粉絲"", ""素番茄油豆腐"", ""素芹炒木耳"", ""豉汁燒豬"", ""白飯"", ""紫米飯"", ""木耳結頭"", ""番茄蛋豆腐"", ""素鮮蔬薏仁湯"", ""肉骨茶湯"", ""茂谷柑"", ""壽喜燒"", ""南瓜豆腐蛋"", ""紅片花椰"", ""薑絲海芽湯"", ""蜜棗李"", ""素白飯"", ""有機小芥菜""]"
新北市林口區麗林國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配豐富。亮點為紫米飯保留纖維、木耳結頭與紅片花椰等蔬菜提供豐富纖維與礦物質、肉骨茶湯與薑絲海芽湯清煮保留營養、茂谷柑與蜜棗李等水果提供豐富纖維與礦物質。隱憂為部分菜餚如豉汁燒豬與鐵板素雞加工成分較高，油糖鈉偏高；白飯缺乏蛋白質與纖維，蜜汁地瓜添加糖分偏高。整體屬均衡但需注意油糖鈉的控制的一餐。,17,"[""豉汁燒豬"", ""白飯"", ""紫米飯"", ""木耳結頭"", ""肉骨茶湯"", ""茂谷柑"", ""壽喜燒"", ""年糕凍腐(素)"", ""紅片花椰"", ""薑絲海芽湯(素)"", ""蜜汁地瓜(素)"", ""鐵板素雞(素)"", ""薑絲海芽湯"", ""蜜棗李"", ""雞蛋豆腐煲"", ""有機小芥菜"", ""番茄芙蓉豆腐""]"
新北市樹林區三多國中,2026-03-31,3,本餐主食選用全穀紅藜小米飯，提供纖維與營養。亮點包含小芥菜清燙保留纖維與礦物質、絲瓜蛋花湯清淡保留蔬菜營養、素油燜脆筍與素脆炒薯絲提供多樣蔬菜。然而，隱憂為油炸雞翅熱量高、素檸香椒鹽豆腸加工度高且營養不均衡、部分菜餚如脆炒薯絲可能油量略高。整體屬一般均衡的一餐，建議減少油炸食物並注意加工食品的選擇。,9,"[""檸香炸雞翅"", ""素檸香椒鹽豆腸"", ""紅藜小米飯"", ""素油燜脆筍"", ""素脆炒薯絲"", ""脆炒薯絲"", ""絲瓜蛋花湯"", ""小芥菜(有機)"", ""素絲瓜凍腐湯""]"
新北市樹林區三多國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與附餐齊全，搭配相當均衡。亮點為多樣的蔬菜選擇，如小芥菜、韭香銀芽等，保留了豐富的纖維與礦物質；銀耳雪蓮子湯與酸辣湯等清淡湯品，保留了天然營養。隱憂為部分主菜如Q壽喜燒魚的燒烤手法增加了油脂，部分副菜如綜合滷味中高加工肉類的營養不均衡，且滷味調味略高鈉。整體屬於均衡且清淡的一餐，但仍需注意油脂與鈉的控制。,13,"[""產銷紫米飯"", ""Q打拋粉絲"", ""有機小芥菜"", ""Q豆干滷味"", ""小芥菜(有機)"", ""味噌針菇湯"", ""香Q米飯"", ""韭香銀芽"", ""酸辣湯"", ""蠔油菇菇雞"", ""綜合滷味"", ""Q壽喜燒魚"", ""(熱)銀耳雪蓮子""]"
新北市樹林區大同國小,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果齊全，搭配均衡。亮點為全穀五穀糙米飯提供纖維與礦物質，青松菜清燙保留營養，芭樂水果富含纖維與維生素。隱憂為吻仔魚炒蛋略高油，貢丸加工食品高鈉，建議減少炒製手法使用油量及選用低鈉調味料。整體屬均衡偏健康的一餐。,6,"[""芭樂"", ""香菇雞"", ""五穀糙米飯"", ""吻仔魚炒蛋"", ""大頭菜貢丸湯"", ""青松菜""]"
新北市樹林區彭福國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配均衡。亮點為糙米飯提供纖維與礦物質，安東燉雞營養保留佳，有機青松菜清燙保留纖維與礦物質，玉米菇菇湯清淡營養豐富，香蕉單一水果營養豐富。隱憂為咖哩魚蛋使用高鈉咖哩粉，建議減少咖哩粉的使用量。整體屬均衡偏健康的一餐。,6,"[""香蕉"", ""糙米飯"", ""安東燉雞"", ""咖哩魚蛋"", ""玉米菇菇湯"", ""有機青松菜""]"
新北市樹林區文林國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品與附餐齊全，搭配均衡。亮點為糙米與雜糧飯提供纖維，多道蔬菜清燙或清淡烹調，肉骨茶湯與酸辣清湯營養豐富。隱憂為燒烤魚與炒佛手瓜略高油脂，豆干滷味調味略高鈉，建議減少油量與調味料使用。整體屬均衡且清淡的一餐，多樣食材提供豐富營養。,14,"[""產銷紫米飯"", ""Q打拋粉絲"", ""肉骨茶湯"", ""有機小芥菜"", ""Q豆干滷味"", ""小芥菜(有機)"", ""味噌針菇湯"", ""蠔油菇菇雞"", ""酸辣湯"", ""雜糧飯"", ""毛豆干丁"", ""Q壽喜燒魚"", ""炒佛手瓜"", ""酸辣清湯""]"
新北市樹林區柑園國中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配均衡。亮點為糙米飯提供纖維與礦物質，蔥油雞營養豐富，炒高麗菜清炒保留營養，豆漿補充蛋白質與纖維。隱憂為菜脯炒肉絲與蘿蔔貢丸湯的加工度略高，鈉與糖可能偏高，建議減少醬汁分量並選用低加工度食材。整體屬均衡偏健康的一餐。,6,"[""豆漿"", ""蔥油雞"", ""糙米飯"", ""菜脯炒肉絲"", ""蘿蔔貢丸湯"", ""炒高麗菜""]"
新北市樹林區柑園國小,2026-03-31,3,本餐主食、主菜、蔬菜、湯品與水果齊全，但營養均衡度尚可改善。亮點為多糧飯提供全谷物纖維，高麗菜清燙保留礦物質，紫菜蛋花湯清淡蛋白質豐富，豆漿補充植物蛋白與纖維。隱憂為糖醋排骨與芹菜炒甜不辣，高糖高鈉與加工肉類使得營養不均衡，建議減少高糖醋調味與選用新鮮肉類。整體屬一般的一餐，需多注意均衡營養與少用高糖高鈉調味。,6,"[""豆漿"", ""糖醋排骨"", ""多糧飯"", ""芹菜炒甜不辣"", ""紫菜蛋花湯"", ""高麗菜""]"
新北市樹林區桃子腳國中(小),2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品與水果均有多樣選擇，營養均衡度高。亮點包含多種全谷物主食、清淡滷味與蔬菜搭配的主菜、多種蔬菜豐富纖維的副菜、原型葉菜清燙的蔬菜、清煮的肉骨茶湯以及新鮮水果。隱憂為部分主食選用純粹白米、部分菜餚如蜜汁甜不辣高油高糖、酸菜肉絲湯酸菜高鈉。整體屬於營養豐富、均衡的一餐，但仍需注意控制高油高糖、高鈉食物的攝取。,24,"[""香蕉"", ""素沙茶粉絲"", ""素番茄油豆腐"", ""素芹炒木耳"", ""白飯"", ""紫米飯"", ""素鮮蔬薏仁湯"", ""肉骨茶湯"", ""酸菜肉絲湯"", ""有機小芥菜"", ""滷香百頁(素)"", ""小米飯(素)"", ""哨子豆腐(素)"", ""扁豆蔬菜湯(素)"", ""腐皮白菜(素)"", ""泰式打拋鴿蛋"", ""麻油鮮魚"", ""結菜鮮蔬"", ""有機小芥菜(素)"", ""葡萄"", ""素白飯"", ""蜜汁甜不辣0P"", ""番茄豆腐"", ""蒲燒魚0J""]"
新北市樹林區樹林國小,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果齊全，搭配相對均衡。亮點為清燙小芥菜與有機蔬菜保留纖維與礦物質，肉骨茶湯與酸辣清湯提供豐富營養。然而，主菜選擇如Q壽喜燒魚排與塔香雞腿排營養流失與熱量偏高，部分副菜如綜合滷味搭配高加工肉類，豆干滷味與Q打拋冬粉鈉含量略高，炒佛手瓜油量略高。整體屬偏健康的一餐，但仍需注意高鈉、高加工食品與油炸食物的攝入。,13,"[""Q壽喜燒魚排"", ""產銷紫米飯"", ""白飯"", ""Q豆干滷味"", ""小芥菜(有機)"", ""綜合滷味"", ""炒佛手瓜"", ""酸辣清湯"", ""塔香雞腿排"", ""Q打拋冬粉"", ""肉骨茶湯2"", ""有機蔬菜(小芥菜)"", ""酸辣清湯""]"
新北市樹林區樹林高中,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果均有搭配，營養相對均衡。亮點為多道蔬菜清燙保留纖維與礦物質，肉骨茶湯與酸辣湯清煮營養豐富。然而，隱憂為炸豬排0T的油炸手法增加熱量，綜合滷味的高加工肉類與不均衡營養。整體屬於營養豐富但需注意油炸與加工食品的餐次，建議減少油炸食品的攝入。,13,"[""紫米飯"", ""木耳結頭"", ""番茄蛋豆腐"", ""肉骨茶湯"", ""香Q米飯"", ""韭香銀芽"", ""酸辣湯"", ""蠔油菇菇雞"", ""綜合滷味"", ""酸辣湯"", ""履歷萵苣油麥菜"", ""炸豬排0T"", ""履歷油麥菜""]"
新北市樹林區武林國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配較為均衡。亮點為紅藜小米飯提供全穀類纖維，小芥菜清燙保留葉菜營養，絲瓜蛋花湯清淡保留蔬菜營養。然而，隱憂為檸香炸雞翅油炸高熱量，素檸香椒鹽豆腸加工度高且營養不均衡，部分副菜如脆炒薯絲可能油量略高。整體屬偏健康的一餐，但仍需注意油炸與加工食品的控制。,9,"[""檸香炸雞翅"", ""素檸香椒鹽豆腸"", ""紅藜小米飯"", ""素油燜脆筍"", ""素脆炒薯絲"", ""脆炒薯絲"", ""絲瓜蛋花湯"", ""小芥菜(有機)"", ""素絲瓜蛋花湯""]"
新北市樹林區育德國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品與水果齊全，搭配均衡。亮點為糙米飯提供纖維與礦物質，瓜仔雞與塔香海茸搭配蔬菜，營養豐富；有機蔬菜清燙，保留纖維與礦物質；水果提供維生素與纖維。隱憂為洋芋濃湯使用玉米濃湯粉可能略增高鈉，建議減少使用。整體屬均衡偏健康的一餐。,6,"[""糙米飯"", ""瓜仔雞"", ""塔香海茸"", ""洋芋濃湯"", ""有機蔬菜"", ""水果""]"
新北市樹林區育林國中,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果大致齊全，但主食選用白米，缺乏全穀與纖維。亮點為蠔油菇菇雞提供雞肉蛋白，毛豆炒乾丁補充植物蛋白，韭香銀芽與履歷油麥菜清淡保留蔬菜營養，酸辣湯則提供豐富蔬菜與蛋白。隱憂為主食單一，毛豆炒乾丁油量略高，建議增加全穀主食與控制油量。整體屬偏健康的一餐。,7,"[""香Q米飯"", ""毛豆炒乾丁"", ""酸辣湯"", ""酸辣湯"", ""履歷油麥菜"", ""蠔油菇菇雞)"", ""韭香銀芽)""]"
新北市樹林區育林國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，搭配均衡。亮點為糙米飯提供纖維與礦物質，安東燉雞營養保留佳，有機青松菜清燙保留纖維與礦物質，玉米菇菇湯清淡營養豐富，香蕉單一水果營養豐富。隱憂為咖哩魚蛋使用高鈉咖哩粉，建議減少咖哩粉的使用量。整體屬均衡偏健康的一餐。,6,"[""香蕉"", ""糙米飯"", ""安東燉雞"", ""咖哩魚蛋"", ""玉米菇菇湯"", ""有機青松菜""]"
新北市永和區永和國中,2026-03-31,4,本餐主食雖然選用白飯，缺乏蛋白質與纖維，但多樣的主菜與副菜提供了豐富的蛋白質、蔬菜與纖維。亮點包含多道蔬菜清燙保留纖維與礦物質、玉米蛋花湯與肉骨茶湯提供優質蛋白與低鈉。然而，隱憂為炸豬排0T的高熱量與油炸，結菜黑輪與綜合關東煮的高加工與高鈉。整體屬於營養均衡但需注意油炸與高加工食材的餐次。,21,"[""素沙茶粉絲"", ""素番茄油豆腐"", ""素芹炒木耳"", ""麻油雞"", ""木耳結頭"", ""番茄蛋豆腐"", ""素鮮蔬薏仁湯"", ""結菜黑輪"", ""肉骨茶湯"", ""酸菜肉絲湯"", ""有機小芥菜"", ""綜合關東煮"", ""鄉村粉絲"", ""玉米蛋花湯(非基改)"", ""(油麥菜)履歷"", ""京醬肉柳"", ""素白飯"", ""履歷萵苣油麥菜"", ""炸豬排0T"", ""白飯"", ""泰式打拋鵪鶉蛋""]"
新北市永和區永和國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品類別均有多樣選擇，營養均衡度較高。亮點包含多種全谷物主食、豐富的蔬菜選擇、清淡的烹調方式以及多種優質蛋白質來源。然而，隱憂為部分加工食物如醬香乾撈麵、結菜黑輪、蒜蓉醬蘿蔔糕等高加工度食物的出現，且部分菜餚如Q壽喜燒魚排、滷豬排0G、酸菜肉絲湯等鈉含量略高。整體而言，本餐仍屬於營養均衡且清淡的一餐，但仍需注意控制加工食物的攝入量。,23,"[""Q壽喜燒魚排"", ""產銷紫米飯"", ""Q打拋粉絲"", ""肉骨茶湯"", ""麻油雞"", ""白飯"", ""木耳結頭"", ""結菜黑輪"", ""蒸蛋"", ""酸菜肉絲湯"", ""有機小芥菜"", ""滷香百頁(素)"", ""小米飯(素)"", ""哨子豆腐(素)"", ""扁豆蔬菜湯(素)"", ""腐皮白菜(素)"", ""有機小芥菜(素)"", ""Q豆干滷味"", ""小芥菜(有機)"", ""滷豬排0G"", ""西式濃湯"", ""醬香乾撈麵"", ""蒜蓉醬蘿蔔糕""]"
新北市永和區永平國小,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果齊全，搭配均衡。亮點為有機米飯提供纖維，山菠菜清燙保留營養，豆芽炒肉絲搭配豐富，味噌豆腐湯低油且營養豐富，香梨提供新鮮纖維。隱憂為左宗棠雞雖然搭配蔬菜，但肉質不佳，建議選用更優質的蛋白來源。整體屬均衡且清淡的一餐。,6,"[""左宗棠雞"", ""有機米飯"", ""豆芽炒肉絲"", ""味噌豆腐湯"", ""山菠菜"", ""香梨""]"
